position,AM
passes_completed,0.0212
passes,0.237
dribbles_completed,0.6605
dribbles,0.4395
passes_completed_short,0.3676
passes_short,0.5931
passes_completed_medium,-0.2898
passes_medium,-0.2439
passes_completed_long,-0.0707
passes_long,0.0983
passes_total_distance,-0.1171
passes_free_kicks,-0.5813
through_balls,2.3435
passes_pressure,0.9667
passes_switches,0.4545
crosses,0.5189
corner_kicks,0.462
passes_intercepted,1.2047
passes_blocked,1.1315
dispossessed,1.4364
goals,-0.189
assists,2.2214
pens_made,-0.2418
pens_att,-0.271
shots_total,1.2757
shots_on_target,0.2293
sca,2.3321
gca,1.4805
xg,0.2153
crosses_into_penalty_area,0.3046
passes_into_final_third,0.6901
passes_into_penalty_area,2.1944
progressive_passes,1.62
carry_progressive_distance,1.3607
assisted_shots,2.6248
fouled,0.2892
pens_won,-0.2935
tackles,-0.7536
interceptions,-1.0516
blocks,-1.3969
tackles_won,-0.5304
dribble_tackles,-0.6961
dribbles_vs,-0.6555
pressures,0.1563
pressure_regains,-0.4131
clearances,-0.7623
errors,-0.3758
aerials_won,-0.4325
aerials_lost,-0.8911
ball_recoveries,-0.4076
pens_conceded,-0.3182
fouls,-0.2308
cards_yellow_red,-0.1906
