position,LW
passes_completed,-0.6439
passes,-0.6614
dribbles_completed,3.8037
dribbles,3.8714
passes_completed_short,-0.0836
passes_short,-0.0106
passes_completed_medium,-0.8098
passes_medium,-0.8745
passes_completed_long,-0.8907
passes_long,-0.9924
passes_total_distance,-0.8263
passes_free_kicks,-0.9188
through_balls,1.531
passes_pressure,0.2268
passes_switches,-0.3668
crosses,0.6985
corner_kicks,-0.5565
passes_intercepted,-0.4262
passes_blocked,1.3811
dispossessed,3.8651
goals,0.7756
assists,0.2777
pens_made,-0.2418
pens_att,-0.271
shots_total,1.013
shots_on_target,0.7883
sca,1.3982
gca,1.1237
xg,0.8321
crosses_into_penalty_area,-0.0794
passes_into_final_third,-0.7708
passes_into_penalty_area,1.7609
progressive_passes,0.4574
carry_progressive_distance,3.0017
assisted_shots,0.4834
fouled,2.6951
pens_won,4.8758
tackles,-0.4718
interceptions,-0.9987
blocks,-0.3627
tackles_won,-0.3108
dribble_tackles,-0.2827
dribbles_vs,-0.3314
pressures,0.8237
pressure_regains,1.0844
clearances,-0.9364
errors,-0.3758
aerials_won,-0.8735
aerials_lost,-0.7837
ball_recoveries,-0.3519
pens_conceded,-0.3182
fouls,0.0037
cards_yellow_red,1.6518
