position,DM
passes_completed,2.754
passes,2.7268
dribbles_completed,-0.0262
dribbles,-0.2215
passes_completed_short,1.9013
passes_short,1.7845
passes_completed_medium,2.2754
passes_medium,2.2386
passes_completed_long,2.8563
passes_long,1.859
passes_total_distance,2.9068
passes_free_kicks,1.7347
through_balls,0.2544
passes_pressure,2.0857
passes_switches,3.5796
crosses,0.1292
corner_kicks,2.324
passes_intercepted,1.3131
passes_blocked,0.0447
dispossessed,-0.1414
goals,-0.0021
assists,1.3319
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.4376
shots_on_target,0.2431
sca,1.7694
gca,1.3403
xg,-0.2315
crosses_into_penalty_area,0.282
passes_into_final_third,3.763
passes_into_penalty_area,1.6147
progressive_passes,2.9251
carry_progressive_distance,0.9516
assisted_shots,1.649
fouled,-0.4805
pens_won,-0.3695
tackles,1.6827
interceptions,0.5553
blocks,0.4197
tackles_won,1.9455
dribble_tackles,1.2193
dribbles_vs,1.7467
pressures,1.1156
pressure_regains,1.1522
clearances,-0.3906
errors,0.0417
aerials_won,-0.5259
aerials_lost,-0.4413
ball_recoveries,0.7844
pens_conceded,-0.4415
fouls,0.4344
cards_yellow_red,0.4323
