position,FW
passes_completed,-1.3715
passes,-1.3998
dribbles_completed,0.0496
dribbles,0.2349
passes_completed_short,-0.7935
passes_short,-0.5341
passes_completed_medium,-1.3594
passes_medium,-1.2914
passes_completed_long,-1.2823
passes_long,-1.3273
passes_total_distance,-1.5212
passes_free_kicks,-1.0321
through_balls,0.4086
passes_pressure,0.1815
passes_switches,-1.2118
crosses,-0.3571
corner_kicks,-0.4808
passes_intercepted,-0.6587
passes_blocked,-0.3228
dispossessed,0.7244
goals,1.4455
assists,0.5625
pens_made,-0.2739
pens_att,-0.3089
shots_total,1.5041
shots_on_target,1.6356
sca,0.1012
gca,0.4471
xg,1.6519
crosses_into_penalty_area,-0.1893
passes_into_final_third,-0.9189
passes_into_penalty_area,-0.3178
progressive_passes,-0.9995
carry_progressive_distance,-0.9729
assisted_shots,-0.2892
fouled,0.454
pens_won,1.4794
tackles,-1.1007
interceptions,-0.7812
blocks,-0.6314
tackles_won,-1.092
dribble_tackles,-1.0664
dribbles_vs,-1.1213
pressures,0.2469
pressure_regains,0.2832
clearances,-0.4791
errors,-0.5457
aerials_won,3.4846
aerials_lost,4.5102
ball_recoveries,-1.5176
pens_conceded,-0.4415
fouls,0.9883
cards_yellow_red,-0.2618
