position,RW
minutes,887.0
passes_completed,-0.1114
passes,0.2665
dribbles_completed,1.4417
dribbles,1.8254
passes_completed_short,0.3711
passes_short,0.6351
passes_completed_medium,-0.5506
passes_medium,-0.4884
passes_completed_long,-0.1445
passes_long,0.3571
passes_total_distance,-0.2133
passes_free_kicks,-0.184
through_balls,-0.6322
passes_pressure,0.7925
passes_switches,2.6266
crosses,2.2953
corner_kicks,0.6954
passes_intercepted,0.2829
passes_blocked,1.8376
dispossessed,0.3076
goals,0.4391
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,2.3076
shots_on_target,2.7019
sca,2.2713
gca,0.3439
xg,1.4417
crosses_into_penalty_area,3.815
passes_into_final_third,-0.5693
passes_into_penalty_area,2.3419
progressive_passes,0.0877
carry_progressive_distance,1.7698
assisted_shots,2.2477
fouled,0.1169
pens_won,-0.2937
tackles,-0.7682
interceptions,-0.1523
blocks,-0.1181
tackles_won,-0.9492
dribble_tackles,-0.9005
dribbles_vs,-1.2568
pressures,-0.3171
pressure_regains,0.3025
clearances,-0.8322
errors,-0.376
aerials_won,-0.4223
aerials_lost,-0.6953
ball_recoveries,-0.4444
pens_conceded,-0.3183
fouls,0.4202
cards_yellow_red,-0.1907
