position,CB
minutes,-0.3982
passes_completed,-0.4899
passes,-0.4976
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.5706
passes_short,-0.5688
passes_completed_medium,-0.4333
passes_medium,-0.4305
passes_completed_long,-0.2644
passes_long,-0.2977
passes_total_distance,-0.4195
passes_free_kicks,-0.3945
through_balls,-0.5
passes_pressure,-0.507
passes_switches,-0.3245
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.5751
passes_blocked,-0.6475
dispossessed,-0.7032
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4455
shots_on_target,-0.526
sca,-0.6888
gca,-0.6302
xg,-0.393
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.3719
passes_into_penalty_area,-0.5898
progressive_passes,-0.4603
carry_progressive_distance,-0.6392
assisted_shots,-0.6472
fouled,-0.5929
pens_won,-0.3681
tackles,-0.4746
interceptions,-0.0193
blocks,-0.1482
tackles_won,-0.5134
dribble_tackles,-0.4269
dribbles_vs,-0.5246
pressures,-0.695
pressure_regains,-0.5928
clearances,0.3444
errors,0.2502
aerials_won,-0.1962
aerials_lost,-0.4492
ball_recoveries,-0.2014
pens_conceded,-0.4889
fouls,-0.3001
cards_yellow_red,-0.3235
