position,GK
passes_completed,-0.5271
passes,-0.5047
dribbles_completed,-1.1166
dribbles,-1.0991
passes_completed_short,-1.4981
passes_short,-1.7027
passes_completed_medium,-0.1587
passes_medium,-0.4701
passes_completed_long,1.2503
passes_long,1.8294
passes_total_distance,0.3256
passes_free_kicks,1.0769
through_balls,-0.7252
passes_pressure,-1.8752
passes_switches,-0.3938
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.5003
passes_blocked,-1.6426
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.4311
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.4016
passes_into_penalty_area,-1.219
progressive_passes,-1.7465
carry_progressive_distance,-1.2707
assisted_shots,-1.2854
fouled,-1.3211
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.079
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7516
pressures,-2.1128
pressure_regains,-2.2402
clearances,-1.0212
errors,0.6935
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-0.875
pens_conceded,-0.1236
fouls,-1.8357
cards_yellow_red,-0.2618
