position,CM
minutes,847.0
passes_completed,0.1668
passes,-0.2157
dribbles_completed,-0.5397
dribbles,-0.7633
passes_completed_short,0.3408
passes_short,0.2501
passes_completed_medium,0.0015
passes_medium,-0.1817
passes_completed_long,-0.1171
passes_long,-0.782
passes_total_distance,0.0024
passes_free_kicks,-0.5205
through_balls,0.1209
passes_pressure,0.2218
passes_switches,-0.598
crosses,-1.0483
corner_kicks,-0.5567
passes_intercepted,-0.8614
passes_blocked,-1.0898
dispossessed,-0.0921
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.7747
shots_on_target,-0.7685
sca,-0.5582
gca,-0.0649
xg,-0.5857
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.0017
passes_into_penalty_area,-0.8094
progressive_passes,-0.3558
carry_progressive_distance,-0.4413
assisted_shots,-0.3274
fouled,1.2064
pens_won,-0.2937
tackles,-0.5857
interceptions,-1.1932
blocks,-1.182
tackles_won,-0.7215
dribble_tackles,-0.3123
dribbles_vs,-0.0986
pressures,0.6402
pressure_regains,-0.1046
clearances,-0.6956
errors,-0.376
aerials_won,-0.8164
aerials_lost,-0.3342
ball_recoveries,-0.0935
pens_conceded,-0.3183
fouls,2.6018
cards_yellow_red,4.2994
