position,AM
passes_completed,-0.35
passes,-0.4256
dribbles_completed,1.8996
dribbles,2.0784
passes_completed_short,0.2189
passes_short,0.2499
passes_completed_medium,-0.54
passes_medium,-0.5147
passes_completed_long,-0.8792
passes_long,-0.9654
passes_total_distance,-0.6895
passes_free_kicks,-0.7976
through_balls,1.6226
passes_pressure,0.6433
passes_switches,-0.7449
crosses,0.4982
corner_kicks,0.161
passes_intercepted,1.1048
passes_blocked,0.9072
dispossessed,1.7761
goals,1.2276
assists,1.7692
pens_made,0.6642
pens_att,0.4844
shots_total,0.6858
shots_on_target,0.9526
sca,1.9705
gca,1.5701
xg,0.6307
crosses_into_penalty_area,0.2601
passes_into_final_third,-0.2487
passes_into_penalty_area,1.3213
progressive_passes,0.5414
carry_progressive_distance,2.1927
assisted_shots,2.2779
fouled,0.0183
pens_won,0.5877
tackles,-0.4162
interceptions,-0.2884
blocks,-0.5132
tackles_won,-0.5446
dribble_tackles,-0.2148
dribbles_vs,0.0509
pressures,1.0317
pressure_regains,0.7277
clearances,-0.8283
errors,-0.5457
aerials_won,-0.7818
aerials_lost,-0.2006
ball_recoveries,-0.2878
pens_conceded,-0.4415
fouls,0.6482
cards_yellow_red,-0.2618
