position,RM
passes_completed,-0.3733
passes,-0.3845
dribbles_completed,0.5542
dribbles,0.3708
passes_completed_short,-0.1074
passes_short,-0.0649
passes_completed_medium,-0.3641
passes_medium,-0.2451
passes_completed_long,-0.5453
passes_long,-0.6539
passes_total_distance,-0.4961
passes_free_kicks,-0.6741
through_balls,0.465
passes_pressure,0.0358
passes_switches,-0.3424
crosses,0.4241
corner_kicks,-0.3712
passes_intercepted,0.6034
passes_blocked,0.1577
dispossessed,0.4213
goals,1.0153
assists,0.1986
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.3538
shots_on_target,0.2086
sca,0.4776
gca,0.6723
xg,0.6865
crosses_into_penalty_area,1.0412
passes_into_final_third,-0.3785
passes_into_penalty_area,0.9675
progressive_passes,0.1031
carry_progressive_distance,-0.1011
assisted_shots,0.5019
fouled,0.8382
pens_won,-0.3695
tackles,0.1996
interceptions,-0.2328
blocks,-0.0757
tackles_won,0.2053
dribble_tackles,-0.1125
dribbles_vs,0.1738
pressures,0.8651
pressure_regains,0.9494
clearances,-0.5486
errors,-0.5457
aerials_won,-0.3687
aerials_lost,0.3356
ball_recoveries,-0.3024
pens_conceded,1.0231
fouls,0.7814
cards_yellow_red,-0.2618
