position,CM
minutes,497.0
passes_completed,0.8145
passes,0.5997
dribbles_completed,-1.0428
dribbles,-0.8991
passes_completed_short,0.3608
passes_short,0.1923
passes_completed_medium,0.889
passes_medium,0.7516
passes_completed_long,0.4903
passes_long,0.1902
passes_total_distance,0.7199
passes_free_kicks,-0.1674
through_balls,0.6512
passes_pressure,0.9023
passes_switches,0.351
crosses,-0.9866
corner_kicks,-0.5567
passes_intercepted,0.2647
passes_blocked,-0.2793
dispossessed,-0.5952
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.3854
shots_on_target,-0.5851
sca,-1.091
gca,-1.0103
xg,0.0196
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.1494
passes_into_penalty_area,-1.308
progressive_passes,-0.8979
carry_progressive_distance,-1.1967
assisted_shots,-1.1356
fouled,-0.9317
pens_won,-0.2937
tackles,0.1743
interceptions,2.1492
blocks,-0.6432
tackles_won,-0.253
dribble_tackles,0.9599
dribbles_vs,2.2858
pressures,1.2033
pressure_regains,1.147
clearances,-0.6884
errors,-0.376
aerials_won,-0.2259
aerials_lost,-0.387
ball_recoveries,1.4615
pens_conceded,-0.3183
fouls,-0.5785
cards_yellow_red,-0.1907
