position,FW
minutes,3171.0
passes_completed,-1.1595
passes,-1.1805
dribbles_completed,0.1341
dribbles,0.2323
passes_completed_short,-0.6845
passes_short,-0.6252
passes_completed_medium,-1.2552
passes_medium,-1.3032
passes_completed_long,-1.0243
passes_long,-0.9769
passes_total_distance,-1.2084
passes_free_kicks,0.2171
through_balls,0.1724
passes_pressure,-0.7601
passes_switches,-0.2699
crosses,-0.0591
corner_kicks,0.3055
passes_intercepted,-0.1279
passes_blocked,-0.0423
dispossessed,1.2833
goals,1.0654
assists,0.5942
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.3619
shots_on_target,0.9887
sca,0.6003
gca,0.7575
xg,1.454
crosses_into_penalty_area,0.2536
passes_into_final_third,-1.0177
passes_into_penalty_area,0.2456
progressive_passes,-0.9307
carry_progressive_distance,-0.9004
assisted_shots,0.4388
fouled,3.1676
pens_won,-0.2937
tackles,-0.8942
interceptions,-1.1628
blocks,-1.1466
tackles_won,-0.7444
dribble_tackles,-1.1372
dribbles_vs,-1.3386
pressures,0.5301
pressure_regains,0.1609
clearances,-0.8617
errors,-0.376
aerials_won,-0.1659
aerials_lost,0.6185
ball_recoveries,-1.2516
pens_conceded,-0.3183
fouls,0.1156
cards_yellow_red,1.0087
