position,RB
passes_completed,0.292
passes,0.5227
dribbles_completed,-0.7049
dribbles,-0.8046
passes_completed_short,0.2077
passes_short,0.2419
passes_completed_medium,0.3547
passes_medium,0.5239
passes_completed_long,-0.0233
passes_long,0.3946
passes_total_distance,0.2522
passes_free_kicks,-0.4468
through_balls,-0.632
passes_pressure,-0.1756
passes_switches,-0.0374
crosses,0.3111
corner_kicks,-0.5565
passes_intercepted,-0.2582
passes_blocked,0.8378
dispossessed,-0.7528
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8208
shots_on_target,-0.5509
sca,-0.4135
gca,-1.0099
xg,-0.8208
crosses_into_penalty_area,0.1835
passes_into_final_third,0.2852
passes_into_penalty_area,-0.2408
progressive_passes,0.5653
carry_progressive_distance,-0.8038
assisted_shots,-0.5554
fouled,-0.3484
pens_won,-0.2935
tackles,-0.1231
interceptions,-0.6182
blocks,0.8663
tackles_won,-0.3021
dribble_tackles,0.3689
dribbles_vs,-0.3679
pressures,-1.2684
pressure_regains,-1.2942
clearances,1.7426
errors,-0.3758
aerials_won,2.0997
aerials_lost,1.1024
ball_recoveries,1.5147
pens_conceded,-0.3182
fouls,0.323
cards_yellow_red,-0.1906
