position,LM
passes_completed,0.3109
passes,0.5624
dribbles_completed,-0.2968
dribbles,-0.3955
passes_completed_short,0.7746
passes_short,0.5973
passes_completed_medium,0.0652
passes_medium,0.6565
passes_completed_long,-0.4525
passes_long,-0.3634
passes_total_distance,-0.0201
passes_free_kicks,-0.7687
through_balls,-0.632
passes_pressure,-0.1512
passes_switches,-0.7054
crosses,1.1629
corner_kicks,-0.5565
passes_intercepted,3.1676
passes_blocked,0.6386
dispossessed,-0.444
goals,0.5049
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,1.6077
shots_on_target,0.0224
sca,0.2344
gca,-1.0099
xg,0.9574
crosses_into_penalty_area,0.666
passes_into_final_third,0.6077
passes_into_penalty_area,0.3688
progressive_passes,0.5528
carry_progressive_distance,0.1286
assisted_shots,0.1443
fouled,-0.5064
pens_won,-0.2935
tackles,0.3152
interceptions,-0.2922
blocks,0.0086
tackles_won,0.4135
dribble_tackles,1.401
dribbles_vs,0.5485
pressures,0.984
pressure_regains,1.4682
clearances,0.5339
errors,-0.3758
aerials_won,1.6682
aerials_lost,-0.4364
ball_recoveries,0.9471
pens_conceded,-0.3182
fouls,0.039
cards_yellow_red,-0.1906
