position,RB
passes_completed,1.2894
passes,1.4545
dribbles_completed,0.607
dribbles,0.535
passes_completed_short,2.0936
passes_short,2.1598
passes_completed_medium,0.7656
passes_medium,0.9609
passes_completed_long,-0.169
passes_long,-0.1046
passes_total_distance,0.7305
passes_free_kicks,-0.4279
through_balls,0.2172
passes_pressure,0.9182
passes_switches,-0.4445
crosses,0.9201
corner_kicks,-0.5337
passes_intercepted,2.1873
passes_blocked,1.6683
dispossessed,-0.0313
goals,-0.7238
assists,-0.1946
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8797
shots_on_target,-0.8523
sca,-0.0259
gca,-0.3703
xg,-0.7875
crosses_into_penalty_area,1.4382
passes_into_final_third,0.9152
passes_into_penalty_area,1.0911
progressive_passes,0.8607
carry_progressive_distance,1.0981
assisted_shots,0.2225
fouled,0.0513
pens_won,-0.2935
tackles,1.1517
interceptions,1.2193
blocks,-0.0146
tackles_won,1.3073
dribble_tackles,1.3549
dribbles_vs,0.3949
pressures,-0.3715
pressure_regains,0.2683
clearances,0.0816
errors,0.6294
aerials_won,-0.582
aerials_lost,-0.6799
ball_recoveries,0.9884
pens_conceded,-0.3182
fouls,-0.0259
cards_yellow_red,-0.1906
