position,DM
minutes,4547.0
passes_completed,0.4826
passes,0.2774
dribbles_completed,-0.3261
dribbles,-0.6102
passes_completed_short,0.3452
passes_short,0.331
passes_completed_medium,0.4101
passes_medium,0.3033
passes_completed_long,0.4502
passes_long,-0.0592
passes_total_distance,0.4534
passes_free_kicks,0.4493
through_balls,-0.4919
passes_pressure,0.9529
passes_switches,-0.0167
crosses,-0.9564
corner_kicks,-0.5567
passes_intercepted,-0.1874
passes_blocked,-0.8252
dispossessed,-0.4965
goals,-0.4971
assists,-0.454
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.5415
shots_on_target,-0.6408
sca,-0.1535
gca,-0.2178
xg,-0.6209
crosses_into_penalty_area,-0.6407
passes_into_final_third,0.351
passes_into_penalty_area,-0.4412
progressive_passes,0.3394
carry_progressive_distance,-0.6215
assisted_shots,-0.4575
fouled,-0.6494
pens_won,-0.2937
tackles,0.8424
interceptions,1.5081
blocks,1.7252
tackles_won,1.1405
dribble_tackles,0.4491
dribbles_vs,0.6572
pressures,1.3624
pressure_regains,1.7309
clearances,-0.0501
errors,0.0392
aerials_won,-0.1411
aerials_lost,-0.5463
ball_recoveries,1.3103
pens_conceded,-0.3183
fouls,0.2312
cards_yellow_red,-0.1907
