position,GK
passes_completed,-1.6395
passes,-1.4376
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-1.9531
passes_short,-2.126
passes_completed_medium,-1.3744
passes_medium,-1.651
passes_completed_long,0.1593
passes_long,1.5489
passes_total_distance,-0.7961
passes_free_kicks,0.8678
through_balls,-0.7252
passes_pressure,-2.2103
passes_switches,-0.9187
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.6316
passes_blocked,-1.578
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.4832
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.3992
passes_into_penalty_area,-1.219
progressive_passes,-1.7784
carry_progressive_distance,-1.5593
assisted_shots,-1.2854
fouled,-1.4987
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7999
pressures,-2.1305
pressure_regains,-2.2692
clearances,-0.9819
errors,1.715
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.4922
pens_conceded,-0.4415
fouls,-1.8668
cards_yellow_red,-0.2618
