position,AM
minutes,-0.6599
passes_completed,-1.2543
passes,-1.2399
dribbles_completed,1.147
dribbles,2.4598
passes_completed_short,-0.8464
passes_short,-0.8166
passes_completed_medium,-1.2174
passes_medium,-1.1569
passes_completed_long,-1.2953
passes_long,-1.2837
passes_total_distance,-1.3333
passes_free_kicks,-0.8249
through_balls,-0.632
passes_pressure,-0.39
passes_switches,-0.8584
crosses,0.3772
corner_kicks,-0.3982
passes_intercepted,-0.6845
passes_blocked,0.8125
dispossessed,2.3593
goals,0.2318
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,1.658
shots_on_target,2.2409
sca,-0.0553
gca,-0.2682
xg,0.5467
crosses_into_penalty_area,-0.8504
passes_into_final_third,-1.115
passes_into_penalty_area,-0.0037
progressive_passes,-0.8822
carry_progressive_distance,1.325
assisted_shots,-0.1978
fouled,1.2641
pens_won,3.6601
tackles,0.0051
interceptions,-1.2882
blocks,-1.0398
tackles_won,-1.2525
dribble_tackles,0.3288
dribbles_vs,-0.2076
pressures,0.3418
pressure_regains,-0.2668
clearances,-0.9147
errors,-0.3758
aerials_won,-0.969
aerials_lost,0.0585
ball_recoveries,-0.5878
pens_conceded,-0.3182
fouls,-0.9639
cards_yellow_red,-0.1906
