position,WB
minutes,-0.4659
passes_completed,0.8534
passes,1.4106
dribbles_completed,-0.3134
dribbles,0.1598
passes_completed_short,1.1003
passes_short,1.4286
passes_completed_medium,0.5562
passes_medium,1.0291
passes_completed_long,0.441
passes_long,0.521
passes_total_distance,0.6463
passes_free_kicks,0.3451
through_balls,0.8606
passes_pressure,1.4688
passes_switches,0.5232
crosses,3.0333
corner_kicks,-0.4565
passes_intercepted,2.5858
passes_blocked,3.8224
dispossessed,-0.9377
goals,-0.7238
assists,0.0733
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.4456
shots_on_target,0.0039
sca,-0.0553
gca,-0.073
xg,-0.8151
crosses_into_penalty_area,2.8742
passes_into_final_third,0.1167
passes_into_penalty_area,2.9743
progressive_passes,1.452
carry_progressive_distance,1.8761
assisted_shots,-0.034
fouled,-0.669
pens_won,-0.2935
tackles,-1.2205
interceptions,1.2255
blocks,-0.1983
tackles_won,-0.7308
dribble_tackles,-0.3219
dribbles_vs,-0.6099
pressures,-1.108
pressure_regains,-1.0961
clearances,0.5067
errors,-0.3758
aerials_won,-0.5008
aerials_lost,0.095
ball_recoveries,0.9937
pens_conceded,-0.3182
fouls,-1.3618
cards_yellow_red,-0.1906
