position,LM
passes_completed,-0.4619
passes,-0.0626
dribbles_completed,2.0658
dribbles,1.9516
passes_completed_short,-0.0668
passes_short,-0.2913
passes_completed_medium,-0.7411
passes_medium,-0.3461
passes_completed_long,-0.001
passes_long,0.8355
passes_total_distance,-0.3487
passes_free_kicks,-0.7266
through_balls,-0.632
passes_pressure,0.2369
passes_switches,1.2845
crosses,4.0212
corner_kicks,-0.0817
passes_intercepted,-0.6845
passes_blocked,2.516
dispossessed,-0.2823
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,2.8905
shots_on_target,1.4236
sca,-0.0553
gca,-1.0099
xg,0.1873
crosses_into_penalty_area,3.5726
passes_into_final_third,-0.7062
passes_into_penalty_area,0.6481
progressive_passes,-1.0959
carry_progressive_distance,1.3631
assisted_shots,-0.6767
fouled,-0.3133
pens_won,-0.2935
tackles,0.6958
interceptions,-1.1139
blocks,0.7948
tackles_won,1.663
dribble_tackles,1.874
dribbles_vs,0.0865
pressures,-0.3597
pressure_regains,0.3897
clearances,-1.0151
errors,-0.3758
aerials_won,-0.8851
aerials_lost,-0.5478
ball_recoveries,0.5048
pens_conceded,-0.3182
fouls,1.1962
cards_yellow_red,-0.1906
