position,LB
minutes,-0.3242
passes_completed,0.7152
passes,0.8977
dribbles_completed,-0.6017
dribbles,-0.6484
passes_completed_short,1.086
passes_short,1.1695
passes_completed_medium,0.569
passes_medium,0.8093
passes_completed_long,-0.2178
passes_long,-0.0206
passes_total_distance,0.3969
passes_free_kicks,-0.3363
through_balls,0.5442
passes_pressure,0.2909
passes_switches,-0.8609
crosses,0.8493
corner_kicks,-0.5565
passes_intercepted,1.0606
passes_blocked,0.9213
dispossessed,-0.3814
goals,-0.7238
assists,0.5597
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8095
shots_on_target,-0.6217
sca,-0.2646
gca,0.4667
xg,-0.7715
crosses_into_penalty_area,1.7911
passes_into_final_third,0.5611
passes_into_penalty_area,0.6391
progressive_passes,0.2293
carry_progressive_distance,1.0114
assisted_shots,0.035
fouled,-0.5438
pens_won,-0.2935
tackles,0.3888
interceptions,1.4863
blocks,0.5195
tackles_won,0.1959
dribble_tackles,1.4193
dribbles_vs,0.8574
pressures,-0.5848
pressure_regains,-0.1155
clearances,0.6838
errors,-0.3758
aerials_won,-0.3016
aerials_lost,-0.5513
ball_recoveries,1.365
pens_conceded,-0.3182
fouls,-0.1626
cards_yellow_red,-0.1906
