position,CM
minutes,0.8422
passes_completed,2.3506
passes,2.5035
dribbles_completed,-0.3422
dribbles,-0.509
passes_completed_short,1.8691
passes_short,1.8878
passes_completed_medium,2.0993
passes_medium,2.1184
passes_completed_long,2.0225
passes_long,2.1694
passes_total_distance,2.3776
passes_free_kicks,0.6549
through_balls,0.8679
passes_pressure,1.8826
passes_switches,2.5564
crosses,1.0339
corner_kicks,1.6246
passes_intercepted,1.0485
passes_blocked,0.8715
dispossessed,-0.2853
goals,0.3159
assists,0.1986
pens_made,3.3532
pens_att,2.7337
shots_total,-0.3774
shots_on_target,-0.5839
sca,1.0681
gca,0.4696
xg,0.4125
crosses_into_penalty_area,0.0051
passes_into_final_third,4.1372
passes_into_penalty_area,1.5294
progressive_passes,3.3681
carry_progressive_distance,0.5003
assisted_shots,0.993
fouled,-0.0309
pens_won,-0.2935
tackles,0.8944
interceptions,0.7021
blocks,1.119
tackles_won,0.4905
dribble_tackles,0.4841
dribbles_vs,1.014
pressures,0.9252
pressure_regains,1.3332
clearances,-0.3051
errors,-0.3758
aerials_won,-0.3456
aerials_lost,-0.7619
ball_recoveries,0.6772
pens_conceded,-0.3182
fouls,-0.1345
cards_yellow_red,-0.1906
