position,RM
minutes,0.1592
passes_completed,0.01
passes,0.0784
dribbles_completed,0.5982
dribbles,0.5681
passes_completed_short,0.2587
passes_short,0.3217
passes_completed_medium,-0.0982
passes_medium,-0.0481
passes_completed_long,-0.3109
passes_long,-0.2146
passes_total_distance,-0.1325
passes_free_kicks,0.0481
through_balls,0.781
passes_pressure,0.396
passes_switches,-0.1786
crosses,0.486
corner_kicks,1.5173
passes_intercepted,0.3781
passes_blocked,1.1964
dispossessed,0.3784
goals,0.846
assists,0.5763
pens_made,1.8205
pens_att,1.4703
shots_total,1.1619
shots_on_target,1.1753
sca,0.7548
gca,0.8425
xg,0.779
crosses_into_penalty_area,0.1
passes_into_final_third,-0.0648
passes_into_penalty_area,1.3003
progressive_passes,0.4747
carry_progressive_distance,0.2889
assisted_shots,0.7575
fouled,-0.4151
pens_won,-0.3681
tackles,-0.1734
interceptions,-0.3399
blocks,0.1284
tackles_won,-0.2192
dribble_tackles,-0.2665
dribbles_vs,-0.2385
pressures,0.2448
pressure_regains,0.0869
clearances,-0.3846
errors,-0.5331
aerials_won,-0.3072
aerials_lost,-0.0957
ball_recoveries,0.0003
pens_conceded,-0.4889
fouls,-0.4614
cards_yellow_red,-0.3235
