position,RB
minutes,1.1676
passes_completed,0.7283
passes,1.0366
dribbles_completed,0.2206
dribbles,0.2026
passes_completed_short,0.5821
passes_short,0.6142
passes_completed_medium,0.7304
passes_medium,1.0133
passes_completed_long,0.8344
passes_long,1.3758
passes_total_distance,0.7943
passes_free_kicks,-0.0625
through_balls,0.354
passes_pressure,0.9703
passes_switches,0.6971
crosses,1.5785
corner_kicks,-0.3242
passes_intercepted,1.6094
passes_blocked,1.346
dispossessed,-0.1985
goals,-0.4721
assists,0.3454
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4847
shots_on_target,-0.5775
sca,0.0949
gca,0.1062
xg,-0.4364
crosses_into_penalty_area,1.6873
passes_into_final_third,0.931
passes_into_penalty_area,1.1174
progressive_passes,0.9768
carry_progressive_distance,0.1833
assisted_shots,0.2617
fouled,0.2198
pens_won,-0.3681
tackles,1.9164
interceptions,2.0108
blocks,2.7027
tackles_won,1.6637
dribble_tackles,3.3164
dribbles_vs,2.298
pressures,0.5602
pressure_regains,0.6402
clearances,1.8332
errors,0.2502
aerials_won,0.3774
aerials_lost,0.1122
ball_recoveries,1.4125
pens_conceded,0.7569
fouls,0.6138
cards_yellow_red,-0.3235
