position,CM
minutes,0.6013
passes_completed,-0.0892
passes,-0.1279
dribbles_completed,-0.5131
dribbles,-0.4416
passes_completed_short,-0.1718
passes_short,-0.1192
passes_completed_medium,0.0228
passes_medium,0.0048
passes_completed_long,-0.2167
passes_long,-0.2953
passes_total_distance,-0.1308
passes_free_kicks,-0.5289
through_balls,-0.3853
passes_pressure,-0.1405
passes_switches,-0.3877
crosses,-0.8197
corner_kicks,-0.3252
passes_intercepted,0.264
passes_blocked,-0.5437
dispossessed,0.0429
goals,-0.3248
assists,-0.4921
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.3429
shots_on_target,-0.5167
sca,-0.8875
gca,-0.5454
xg,-0.3157
crosses_into_penalty_area,-0.7273
passes_into_final_third,0.5285
passes_into_penalty_area,-0.1101
progressive_passes,0.396
carry_progressive_distance,-0.4679
assisted_shots,-0.8953
fouled,0.7335
pens_won,-0.2935
tackles,0.1736
interceptions,0.9828
blocks,-0.8184
tackles_won,-0.1924
dribble_tackles,-0.0549
dribbles_vs,0.5241
pressures,0.5093
pressure_regains,0.2133
clearances,-0.3655
errors,0.3541
aerials_won,-0.0859
aerials_lost,-0.0979
ball_recoveries,0.8967
pens_conceded,-0.3182
fouls,0.9995
cards_yellow_red,-0.1906
