position,DM
minutes,-0.79
passes_completed,0.7305
passes,0.4605
dribbles_completed,-0.0354
dribbles,-0.5252
passes_completed_short,0.1617
passes_short,-0.0115
passes_completed_medium,0.976
passes_medium,0.9018
passes_completed_long,0.6377
passes_long,-0.026
passes_total_distance,0.7056
passes_free_kicks,-0.3759
through_balls,-0.632
passes_pressure,1.0093
passes_switches,0.3645
crosses,-0.9098
corner_kicks,-0.5565
passes_intercepted,-1.2155
passes_blocked,0.5321
dispossessed,-1.1047
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.1793
shots_on_target,-0.3578
sca,-0.1243
gca,0.2075
xg,-0.3009
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.8901
passes_into_penalty_area,-0.4515
progressive_passes,0.5733
carry_progressive_distance,-0.3243
assisted_shots,0.177
fouled,1.6634
pens_won,-0.2935
tackles,0.299
interceptions,-0.4925
blocks,0.2308
tackles_won,0.5571
dribble_tackles,0.7367
dribbles_vs,0.9239
pressures,1.5629
pressure_regains,1.9561
clearances,-0.8503
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-1.043
ball_recoveries,1.2294
pens_conceded,-0.3182
fouls,2.3878
cards_yellow_red,-0.1906
