position,DM
minutes,1672.0
passes_completed,2.434
passes,2.461
dribbles_completed,1.3088
dribbles,0.9568
passes_completed_short,2.2615
passes_short,2.3345
passes_completed_medium,1.6806
passes_medium,1.7759
passes_completed_long,2.6616
passes_long,2.0236
passes_total_distance,2.5049
passes_free_kicks,0.5023
through_balls,-0.2507
passes_pressure,2.5602
passes_switches,3.3908
crosses,-0.026
corner_kicks,-0.5056
passes_intercepted,2.4324
passes_blocked,-0.0581
dispossessed,1.0218
goals,0.2015
assists,2.2501
pens_made,1.0383
pens_att,1.8688
shots_total,1.0518
shots_on_target,0.8183
sca,1.6392
gca,2.5818
xg,0.5398
crosses_into_penalty_area,0.482
passes_into_final_third,3.5867
passes_into_penalty_area,2.1436
progressive_passes,3.1516
carry_progressive_distance,1.5145
assisted_shots,1.5422
fouled,0.6621
pens_won,0.9828
tackles,0.0697
interceptions,-0.0617
blocks,-0.5742
tackles_won,0.1404
dribble_tackles,-0.8677
dribbles_vs,-1.0866
pressures,-0.498
pressure_regains,-0.7039
clearances,-0.27
errors,0.7531
aerials_won,0.434
aerials_lost,-0.5448
ball_recoveries,1.1204
pens_conceded,-0.3183
fouls,0.9193
cards_yellow_red,-0.1907
