position,RW
minutes,1029.0
passes_completed,-0.4691
passes,-0.6587
dribbles_completed,0.9749
dribbles,1.1025
passes_completed_short,-0.3726
passes_short,-0.4166
passes_completed_medium,-0.2698
passes_medium,-0.3972
passes_completed_long,-0.8104
passes_long,-1.035
passes_total_distance,-0.5504
passes_free_kicks,-0.9188
through_balls,-0.6322
passes_pressure,-0.5134
passes_switches,-0.8326
crosses,-0.4145
corner_kicks,-0.3906
passes_intercepted,0.8076
passes_blocked,-0.0779
dispossessed,1.6537
goals,0.2786
assists,-0.0701
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.343
shots_on_target,0.2574
sca,0.5913
gca,0.9353
xg,0.4914
crosses_into_penalty_area,-0.5414
passes_into_final_third,-0.9833
passes_into_penalty_area,0.1967
progressive_passes,-0.5449
carry_progressive_distance,0.602
assisted_shots,0.2374
fouled,-0.602
pens_won,-0.2937
tackles,0.2049
interceptions,-1.4547
blocks,-0.9763
tackles_won,0.152
dribble_tackles,-0.743
dribbles_vs,-0.3272
pressures,0.8865
pressure_regains,0.8947
clearances,-0.8049
errors,-0.376
aerials_won,-0.9612
aerials_lost,-0.5099
ball_recoveries,-0.9823
pens_conceded,-0.3183
fouls,1.355
cards_yellow_red,-0.1907
