position,FW
minutes,1130.0
passes_completed,0.4078
passes,0.2492
dribbles_completed,2.1813
dribbles,2.4551
passes_completed_short,0.8312
passes_short,0.7591
passes_completed_medium,0.0687
passes_medium,-0.0133
passes_completed_long,-0.0413
passes_long,-0.3776
passes_total_distance,0.1751
passes_free_kicks,-0.5522
through_balls,3.319
passes_pressure,0.1866
passes_switches,0.1409
crosses,0.1122
corner_kicks,-0.5567
passes_intercepted,0.0093
passes_blocked,0.5762
dispossessed,2.8216
goals,0.189
assists,1.1446
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.3465
shots_on_target,0.9234
sca,2.3908
gca,1.4701
xg,0.5967
crosses_into_penalty_area,-0.0056
passes_into_final_third,0.7656
passes_into_penalty_area,2.429
progressive_passes,1.1578
carry_progressive_distance,3.391
assisted_shots,2.0362
fouled,1.4559
pens_won,-0.2937
tackles,-0.7436
interceptions,-1.3045
blocks,-1.3497
tackles_won,-0.4435
dribble_tackles,-0.3833
dribbles_vs,-0.3806
pressures,0.2551
pressure_regains,0.0332
clearances,-0.9196
errors,-0.376
aerials_won,-0.8967
aerials_lost,-0.0865
ball_recoveries,-0.6367
pens_conceded,-0.3183
fouls,0.0191
cards_yellow_red,-0.1907
