position,DM
minutes,697.0
passes_completed,1.8065
passes,1.6644
dribbles_completed,-1.1001
dribbles,-1.1796
passes_completed_short,1.9796
passes_short,2.2303
passes_completed_medium,1.5113
passes_medium,1.4928
passes_completed_long,0.7479
passes_long,0.0357
passes_total_distance,1.4459
passes_free_kicks,1.111
through_balls,-0.6322
passes_pressure,0.0752
passes_switches,-0.0116
crosses,-1.0294
corner_kicks,-0.5567
passes_intercepted,1.1691
passes_blocked,-0.5459
dispossessed,-0.8304
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.1994
shots_on_target,-0.7124
sca,-1.0501
gca,-1.0103
xg,-0.8911
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.4313
passes_into_penalty_area,-1.106
progressive_passes,-0.1549
carry_progressive_distance,-0.3942
assisted_shots,-1.0248
fouled,1.65
pens_won,-0.2937
tackles,0.7821
interceptions,1.8726
blocks,-0.3213
tackles_won,0.8734
dribble_tackles,0.2719
dribbles_vs,-0.1507
pressures,-0.1035
pressure_regains,0.2416
clearances,-0.7045
errors,-0.376
aerials_won,-0.2274
aerials_lost,0.148
ball_recoveries,2.0276
pens_conceded,-0.3183
fouls,-0.3718
cards_yellow_red,-0.1907
