position,LB
minutes,3761.0
passes_completed,0.4808
passes,0.578
dribbles_completed,0.683
dribbles,0.7265
passes_completed_short,1.0918
passes_short,1.1164
passes_completed_medium,0.1971
passes_medium,0.264
passes_completed_long,-0.5431
passes_long,-0.3146
passes_total_distance,0.128
passes_free_kicks,-0.0903
through_balls,-0.1234
passes_pressure,-0.5985
passes_switches,-0.2413
crosses,0.9168
corner_kicks,-0.534
passes_intercepted,0.1617
passes_blocked,0.6498
dispossessed,0.21
goals,-0.724
assists,0.188
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.5524
shots_on_target,-0.6183
sca,0.1652
gca,-0.0522
xg,-0.5644
crosses_into_penalty_area,0.8421
passes_into_final_third,-0.2771
passes_into_penalty_area,0.6007
progressive_passes,0.2729
carry_progressive_distance,1.4843
assisted_shots,0.1166
fouled,0.0482
pens_won,-0.2937
tackles,-0.0147
interceptions,0.4641
blocks,0.2069
tackles_won,-0.0788
dribble_tackles,-0.0437
dribbles_vs,-0.0031
pressures,-0.3268
pressure_regains,-0.1928
clearances,0.9011
errors,0.126
aerials_won,-0.4628
aerials_lost,-0.2587
ball_recoveries,0.4155
pens_conceded,0.9946
fouls,0.0092
cards_yellow_red,-0.1907
