position,RW
minutes,3969.0
passes_completed,0.0598
passes,0.0323
dribbles_completed,1.7318
dribbles,1.7892
passes_completed_short,0.4875
passes_short,0.5511
passes_completed_medium,-0.2592
passes_medium,-0.1788
passes_completed_long,-0.0547
passes_long,-0.3424
passes_total_distance,-0.0939
passes_free_kicks,-0.3531
through_balls,0.8142
passes_pressure,0.3598
passes_switches,0.0869
crosses,0.6035
corner_kicks,0.1537
passes_intercepted,1.0127
passes_blocked,-0.2103
dispossessed,0.3558
goals,0.9656
assists,0.3196
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.6817
shots_on_target,1.25
sca,1.08
gca,1.2091
xg,1.1617
crosses_into_penalty_area,0.593
passes_into_final_third,-0.3757
passes_into_penalty_area,1.0327
progressive_passes,0.6014
carry_progressive_distance,0.9871
assisted_shots,0.3305
fouled,0.3875
pens_won,0.7818
tackles,-0.2782
interceptions,1.3023
blocks,0.0015
tackles_won,-0.6071
dribble_tackles,-0.417
dribbles_vs,-0.053
pressures,0.3495
pressure_regains,0.1568
clearances,-0.483
errors,-0.376
aerials_won,-0.4297
aerials_lost,-0.7624
ball_recoveries,-0.8183
pens_conceded,-0.3183
fouls,-0.5024
cards_yellow_red,-0.1907
