position,RW
minutes,5370.0
passes_completed,0.3506
passes,0.4132
dribbles_completed,-0.5404
dribbles,-0.4271
passes_completed_short,1.0103
passes_short,1.0327
passes_completed_medium,-0.204
passes_medium,-0.2321
passes_completed_long,0.0064
passes_long,0.2608
passes_total_distance,0.0954
passes_free_kicks,-0.5277
through_balls,0.1993
passes_pressure,-0.321
passes_switches,1.2981
crosses,1.2417
corner_kicks,2.6411
passes_intercepted,-0.2863
passes_blocked,0.4344
dispossessed,-0.7321
goals,0.5248
assists,1.3789
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.682
shots_on_target,0.8198
sca,1.271
gca,1.2266
xg,0.8309
crosses_into_penalty_area,1.4613
passes_into_final_third,-0.5479
passes_into_penalty_area,0.7628
progressive_passes,-0.3397
carry_progressive_distance,-0.7793
assisted_shots,1.7337
fouled,0.3501
pens_won,0.1038
tackles,-0.8583
interceptions,-0.8315
blocks,-0.3752
tackles_won,-0.7226
dribble_tackles,-0.639
dribbles_vs,0.0571
pressures,0.2738
pressure_regains,-0.1662
clearances,-0.6522
errors,-0.0244
aerials_won,-0.7324
aerials_lost,-0.2482
ball_recoveries,-0.6561
pens_conceded,-0.3183
fouls,-0.9591
cards_yellow_red,-0.1907
