position,RB
minutes,0.6481
passes_completed,0.6275
passes,0.6748
dribbles_completed,-0.7947
dribbles,-0.5796
passes_completed_short,0.3943
passes_short,0.2871
passes_completed_medium,0.7004
passes_medium,0.7331
passes_completed_long,0.4659
passes_long,0.6319
passes_total_distance,0.6736
passes_free_kicks,-0.2238
through_balls,-0.632
passes_pressure,-0.4652
passes_switches,-0.2354
crosses,0.0078
corner_kicks,-0.5565
passes_intercepted,0.362
passes_blocked,0.3562
dispossessed,-0.7639
goals,-0.7238
assists,-0.5
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.121
shots_on_target,-0.8628
sca,-0.8278
gca,-0.5587
xg,-0.7936
crosses_into_penalty_area,-0.3721
passes_into_final_third,0.2391
passes_into_penalty_area,-0.7787
progressive_passes,0.391
carry_progressive_distance,-0.4053
assisted_shots,-1.0066
fouled,0.1625
pens_won,-0.2935
tackles,0.5927
interceptions,-0.223
blocks,1.37
tackles_won,0.2927
dribble_tackles,1.3381
dribbles_vs,1.0889
pressures,-0.1428
pressure_regains,-0.2303
clearances,0.8172
errors,-0.3758
aerials_won,-0.1839
aerials_lost,-0.2032
ball_recoveries,-0.0133
pens_conceded,0.6093
fouls,-0.0729
cards_yellow_red,-0.1906
