position,DM
passes_completed,0.8302
passes,0.6667
dribbles_completed,0.6575
dribbles,0.5568
passes_completed_short,1.2176
passes_short,1.1768
passes_completed_medium,0.5051
passes_medium,0.4712
passes_completed_long,-0.2275
passes_long,-0.5442
passes_total_distance,0.3737
passes_free_kicks,-0.4971
through_balls,-0.1482
passes_pressure,0.6308
passes_switches,-0.3253
crosses,-0.1026
corner_kicks,-0.4476
passes_intercepted,0.7159
passes_blocked,0.1838
dispossessed,0.0727
goals,-0.4511
assists,-0.0612
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.4582
shots_on_target,-0.4151
sca,-0.0767
gca,-0.3347
xg,-0.1537
crosses_into_penalty_area,-0.1777
passes_into_final_third,0.6226
passes_into_penalty_area,-0.0469
progressive_passes,0.4485
carry_progressive_distance,0.9409
assisted_shots,0.2125
fouled,-0.6666
pens_won,-0.3695
tackles,0.1753
interceptions,0.085
blocks,0.059
tackles_won,0.2849
dribble_tackles,0.0931
dribbles_vs,-0.2164
pressures,0.172
pressure_regains,0.2963
clearances,-0.3535
errors,-0.5457
aerials_won,-0.3523
aerials_lost,-0.474
ball_recoveries,0.6855
pens_conceded,0.0023
fouls,0.1283
cards_yellow_red,-0.2618
