position,CB
passes_completed,0.615
passes,0.3125
dribbles_completed,-0.6901
dribbles,-0.8602
passes_completed_short,-0.1915
passes_short,-0.3839
passes_completed_medium,0.9006
passes_medium,0.6718
passes_completed_long,1.0306
passes_long,0.575
passes_total_distance,0.9024
passes_free_kicks,-0.0515
through_balls,-0.7252
passes_pressure,0.1503
passes_switches,0.4331
crosses,-0.9242
corner_kicks,-0.4808
passes_intercepted,-0.7409
passes_blocked,-1.4268
dispossessed,-0.9224
goals,-0.4163
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.0511
shots_on_target,-0.859
sca,-1.1573
gca,-1.0626
xg,-0.6333
crosses_into_penalty_area,-0.8365
passes_into_final_third,0.1848
passes_into_penalty_area,-0.791
progressive_passes,-0.1923
carry_progressive_distance,-0.0869
assisted_shots,-0.9757
fouled,-0.827
pens_won,-0.3695
tackles,-0.5184
interceptions,0.0471
blocks,0.8243
tackles_won,-0.7116
dribble_tackles,-0.0881
dribbles_vs,-0.7812
pressures,-1.1221
pressure_regains,-0.8282
clearances,2.7769
errors,2.9414
aerials_won,1.5291
aerials_lost,0.477
ball_recoveries,0.3475
pens_conceded,-0.4415
fouls,0.1003
cards_yellow_red,-0.2618
