position,WB
passes_completed,-0.2757
passes,-0.023
dribbles_completed,0.6505
dribbles,0.5419
passes_completed_short,-0.1107
passes_short,-0.0178
passes_completed_medium,-0.2555
passes_medium,-0.0154
passes_completed_long,-0.3431
passes_long,0.0555
passes_total_distance,-0.3556
passes_free_kicks,-0.932
through_balls,-0.7252
passes_pressure,0.0291
passes_switches,0.2261
crosses,1.615
corner_kicks,-0.3545
passes_intercepted,0.0525
passes_blocked,0.0694
dispossessed,0.4897
goals,-0.7415
assists,-0.5642
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.3646
shots_on_target,-0.3344
sca,0.2693
gca,0.014
xg,-0.5845
crosses_into_penalty_area,2.2387
passes_into_final_third,-0.3881
passes_into_penalty_area,0.9132
progressive_passes,-0.2029
carry_progressive_distance,-0.2012
assisted_shots,-0.0145
fouled,0.2184
pens_won,0.5252
tackles,0.5997
interceptions,0.6103
blocks,1.499
tackles_won,0.8463
dribble_tackles,0.3293
dribbles_vs,0.0582
pressures,0.3248
pressure_regains,0.3781
clearances,-0.5189
errors,-0.5457
aerials_won,-0.1521
aerials_lost,-0.2429
ball_recoveries,0.6451
pens_conceded,0.4025
fouls,-0.4234
cards_yellow_red,-0.2618
