position,RM
minutes,-0.2364
passes_completed,-0.2977
passes,-0.313
dribbles_completed,-0.5599
dribbles,-0.5436
passes_completed_short,-0.2554
passes_short,-0.2542
passes_completed_medium,-0.2785
passes_medium,-0.3009
passes_completed_long,-0.3296
passes_long,-0.3171
passes_total_distance,-0.3234
passes_free_kicks,-0.247
through_balls,-0.5
passes_pressure,-0.2264
passes_switches,-0.2151
crosses,-0.1149
corner_kicks,0.2651
passes_intercepted,-0.456
passes_blocked,-0.1989
dispossessed,-0.4148
goals,-0.0767
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.2495
shots_on_target,-0.2167
sca,-0.3313
gca,-0.4198
xg,-0.2483
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.2789
passes_into_penalty_area,-0.4983
progressive_passes,-0.3132
carry_progressive_distance,-0.3961
assisted_shots,-0.2065
fouled,-0.4659
pens_won,-0.3681
tackles,-0.2675
interceptions,0.0163
blocks,0.0433
tackles_won,-0.3663
dribble_tackles,-0.213
dribbles_vs,-0.1241
pressures,-0.1463
pressure_regains,-0.2055
clearances,-0.4359
errors,0.2502
aerials_won,-0.2517
aerials_lost,-0.366
ball_recoveries,-0.2313
pens_conceded,-0.4889
fouls,-0.5958
cards_yellow_red,-0.3235
