position,RW
passes_completed,-0.4775
passes,-0.4207
dribbles_completed,2.1839
dribbles,1.9763
passes_completed_short,0.2583
passes_short,0.4068
passes_completed_medium,-0.6752
passes_medium,-0.5658
passes_completed_long,-0.9936
passes_long,-0.9563
passes_total_distance,-0.8035
passes_free_kicks,-1.0042
through_balls,1.6868
passes_pressure,0.9492
passes_switches,-0.7402
crosses,1.2187
corner_kicks,0.0745
passes_intercepted,-0.2613
passes_blocked,1.5217
dispossessed,1.8344
goals,-0.2791
assists,2.2292
pens_made,0.8275
pens_att,0.6226
shots_total,0.6147
shots_on_target,0.4704
sca,1.4421
gca,1.8352
xg,-0.0825
crosses_into_penalty_area,1.4525
passes_into_final_third,-0.5452
passes_into_penalty_area,1.5809
progressive_passes,0.2856
carry_progressive_distance,1.2088
assisted_shots,1.3018
fouled,0.4843
pens_won,-0.3695
tackles,0.6591
interceptions,-0.0621
blocks,-0.1303
tackles_won,0.8343
dribble_tackles,0.692
dribbles_vs,1.2987
pressures,1.3464
pressure_regains,1.172
clearances,-0.7928
errors,-0.5457
aerials_won,0.0985
aerials_lost,0.4948
ball_recoveries,-0.2461
pens_conceded,-0.4415
fouls,0.827
cards_yellow_red,-0.2618
