position,RM
minutes,-1.0142
passes_completed,-0.8414
passes,-0.8806
dribbles_completed,-0.6103
dribbles,-0.6046
passes_completed_short,-0.8194
passes_short,-0.8355
passes_completed_medium,-0.7866
passes_medium,-0.8227
passes_completed_long,-0.7207
passes_long,-0.7216
passes_total_distance,-0.8196
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.8927
passes_switches,-0.7076
crosses,-0.5701
corner_kicks,-0.3242
passes_intercepted,-0.8531
passes_blocked,-0.7721
dispossessed,-0.7273
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6219
shots_on_target,-0.526
sca,-0.675
gca,-0.6302
xg,-0.4943
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.7163
passes_into_penalty_area,-0.5898
progressive_passes,-0.7547
carry_progressive_distance,-0.8306
assisted_shots,-0.5921
fouled,-0.8215
pens_won,-0.3681
tackles,-0.8135
interceptions,-0.8029
blocks,-0.8502
tackles_won,-0.7782
dribble_tackles,-0.8012
dribbles_vs,-0.8297
pressures,-0.8916
pressure_regains,-0.901
clearances,-0.6104
errors,-0.5331
aerials_won,-0.6587
aerials_lost,-0.7402
ball_recoveries,-0.8888
pens_conceded,-0.4889
fouls,-0.9183
cards_yellow_red,-0.3235
