position,LB
passes_completed,0.2443
passes,0.2968
dribbles_completed,-1.0414
dribbles,-1.0202
passes_completed_short,0.0277
passes_short,-0.0048
passes_completed_medium,0.4345
passes_medium,0.5636
passes_completed_long,0.04
passes_long,0.1997
passes_total_distance,0.2539
passes_free_kicks,-0.3778
through_balls,-0.632
passes_pressure,0.3889
passes_switches,-1.0045
crosses,-0.6854
corner_kicks,-0.3838
passes_intercepted,-0.1516
passes_blocked,-1.068
dispossessed,-1.4144
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9511
shots_on_target,-1.0285
sca,-0.7927
gca,-0.2008
xg,-0.6294
crosses_into_penalty_area,-0.2071
passes_into_final_third,0.1578
passes_into_penalty_area,-1.023
progressive_passes,0.1573
carry_progressive_distance,-1.4163
assisted_shots,-0.8726
fouled,-1.6652
pens_won,-0.2935
tackles,0.1845
interceptions,-0.1156
blocks,1.9385
tackles_won,-0.5634
dribble_tackles,-0.474
dribbles_vs,-0.9025
pressures,-1.2461
pressure_regains,-1.2217
clearances,1.1754
errors,3.4391
aerials_won,-0.9537
aerials_lost,-1.1383
ball_recoveries,1.0181
pens_conceded,-0.3182
fouls,-0.2766
cards_yellow_red,-0.1906
