position,DM
minutes,1.1009
passes_completed,-1.027
passes,-1.0054
dribbles_completed,-0.1906
dribbles,-0.3334
passes_completed_short,-1.4919
passes_short,-1.5098
passes_completed_medium,-0.8884
passes_medium,-0.8784
passes_completed_long,0.4633
passes_long,0.4015
passes_total_distance,-0.5528
passes_free_kicks,-0.115
through_balls,-0.4442
passes_pressure,-0.8484
passes_switches,1.0464
crosses,-0.6547
corner_kicks,-0.3301
passes_intercepted,-1.1117
passes_blocked,-0.4722
dispossessed,-0.215
goals,-0.5719
assists,-0.1337
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.0201
shots_on_target,-0.3791
sca,-0.6464
gca,-0.3027
xg,-0.3958
crosses_into_penalty_area,-0.2881
passes_into_final_third,0.1767
passes_into_penalty_area,-0.603
progressive_passes,-0.3934
carry_progressive_distance,-1.091
assisted_shots,-0.6721
fouled,1.1279
pens_won,-0.2935
tackles,0.666
interceptions,0.3576
blocks,0.5653
tackles_won,1.037
dribble_tackles,0.5273
dribbles_vs,0.7072
pressures,1.6924
pressure_regains,1.1934
clearances,-0.1376
errors,-0.3758
aerials_won,0.1967
aerials_lost,0.5722
ball_recoveries,1.762
pens_conceded,-0.3182
fouls,1.4746
cards_yellow_red,0.929
