position,LW
passes_completed,-1.1771
passes,-1.2232
dribbles_completed,0.5765
dribbles,0.8085
passes_completed_short,-1.0228
passes_short,-0.8255
passes_completed_medium,-1.114
passes_medium,-1.3423
passes_completed_long,-0.6851
passes_long,-0.5765
passes_total_distance,-1.0477
passes_free_kicks,0.925
through_balls,-0.632
passes_pressure,-1.925
passes_switches,0.8778
crosses,-0.3579
corner_kicks,0.7859
passes_intercepted,-0.752
passes_blocked,-0.8324
dispossessed,0.9862
goals,0.6271
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.1581
shots_on_target,0.1269
sca,0.0424
gca,-1.0099
xg,0.2946
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.9036
passes_into_penalty_area,-0.9388
progressive_passes,-1.1513
carry_progressive_distance,-0.2814
assisted_shots,0.6359
fouled,-1.0282
pens_won,-0.2935
tackles,-0.0156
interceptions,-0.1584
blocks,0.2432
tackles_won,0.6372
dribble_tackles,-0.189
dribbles_vs,-0.8634
pressures,1.0779
pressure_regains,0.974
clearances,-0.5894
errors,-0.3758
aerials_won,-0.4251
aerials_lost,0.3869
ball_recoveries,-0.4667
pens_conceded,-0.3182
fouls,0.6279
cards_yellow_red,-0.1906
