position,RB
minutes,0.76
passes_completed,0.6263
passes,0.7852
dribbles_completed,-0.1822
dribbles,-0.1934
passes_completed_short,1.0154
passes_short,1.0281
passes_completed_medium,0.3152
passes_medium,0.4705
passes_completed_long,0.2012
passes_long,0.5058
passes_total_distance,0.4059
passes_free_kicks,-0.1548
through_balls,-0.5
passes_pressure,1.0667
passes_switches,0.0951
crosses,0.7591
corner_kicks,-0.2996
passes_intercepted,1.2519
passes_blocked,1.5702
dispossessed,0.1621
goals,-0.3403
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4259
shots_on_target,-0.4229
sca,-0.2901
gca,-0.3146
xg,-0.3062
crosses_into_penalty_area,1.1271
passes_into_final_third,0.6239
passes_into_penalty_area,0.3857
progressive_passes,0.6045
carry_progressive_distance,0.0918
assisted_shots,-0.2616
fouled,0.8039
pens_won,-0.3681
tackles,1.3892
interceptions,0.8355
blocks,1.5113
tackles_won,0.8988
dribble_tackles,1.8725
dribbles_vs,0.963
pressures,0.5083
pressure_regains,0.5216
clearances,1.2274
errors,1.8167
aerials_won,1.062
aerials_lost,0.3409
ball_recoveries,1.1248
pens_conceded,-0.4889
fouls,0.6138
cards_yellow_red,-0.3235
