position,LW
minutes,407.0
passes_completed,-0.877
passes,-1.0989
dribbles_completed,0.4637
dribbles,0.9795
passes_completed_short,-0.7317
passes_short,-0.6907
passes_completed_medium,-0.5351
passes_medium,-0.6646
passes_completed_long,-1.2174
passes_long,-1.442
passes_total_distance,-0.9636
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-1.168
passes_switches,-1.3948
crosses,-0.224
corner_kicks,-0.5567
passes_intercepted,0.2157
passes_blocked,-0.5741
dispossessed,1.338
goals,0.5434
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.0654
shots_on_target,0.0552
sca,-0.7818
gca,-0.0265
xg,0.0622
crosses_into_penalty_area,-0.0686
passes_into_final_third,-0.9489
passes_into_penalty_area,-0.6163
progressive_passes,-0.3577
carry_progressive_distance,0.8137
assisted_shots,-0.7605
fouled,0.4262
pens_won,4.95
tackles,-1.4458
interceptions,-1.6376
blocks,-1.3084
tackles_won,-1.4497
dribble_tackles,-0.8523
dribbles_vs,0.1074
pressures,0.0393
pressure_regains,-0.8624
clearances,-0.7492
errors,-0.376
aerials_won,-0.6921
aerials_lost,-0.4088
ball_recoveries,-1.427
pens_conceded,-0.3183
fouls,0.104
cards_yellow_red,-0.1907
