position,CM
passes_completed,1.2285
passes,1.183
dribbles_completed,0.1214
dribbles,-0.0337
passes_completed_short,1.2797
passes_short,1.1798
passes_completed_medium,0.8263
passes_medium,0.7548
passes_completed_long,0.7397
passes_long,0.5758
passes_total_distance,1.048
passes_free_kicks,1.0746
through_balls,1.8785
passes_pressure,1.4772
passes_switches,1.2655
crosses,-0.4388
corner_kicks,1.246
passes_intercepted,0.4486
passes_blocked,-0.4037
dispossessed,0.1818
goals,-0.4919
assists,1.22
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.1439
shots_on_target,-0.266
sca,0.966
gca,0.6753
xg,-0.4076
crosses_into_penalty_area,-0.5276
passes_into_final_third,2.2696
passes_into_penalty_area,0.2265
progressive_passes,1.6288
carry_progressive_distance,0.4051
assisted_shots,1.1906
fouled,0.6642
pens_won,-0.3695
tackles,0.569
interceptions,1.1051
blocks,0.2123
tackles_won,0.8847
dribble_tackles,0.3687
dribbles_vs,0.2707
pressures,0.1596
pressure_regains,0.2629
clearances,-0.2964
errors,-0.5457
aerials_won,-0.5864
aerials_lost,-0.8246
ball_recoveries,1.0679
pens_conceded,0.3214
fouls,-0.0214
cards_yellow_red,1.1439
