position,GK
passes_completed,-0.8225
passes,-0.8961
dribbles_completed,-0.9901
dribbles,-1.0386
passes_completed_short,-1.7176
passes_short,-1.9084
passes_completed_medium,-0.4861
passes_medium,-0.7896
passes_completed_long,1.1448
passes_long,1.4729
passes_total_distance,-0.0757
passes_free_kicks,0.5155
through_balls,-0.7252
passes_pressure,-1.9084
passes_switches,-1.1556
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.1642
passes_blocked,-1.098
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.3682
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.4924
passes_into_penalty_area,-1.219
progressive_passes,-1.7784
carry_progressive_distance,-1.4869
assisted_shots,-1.2854
fouled,-1.1856
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.6401
pressures,-2.111
pressure_regains,-2.1925
clearances,-1.0323
errors,-0.5457
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.1285
pens_conceded,-0.4415
fouls,-1.8668
cards_yellow_red,-0.2618
