position,LB
minutes,6070.0
passes_completed,0.3066
passes,0.3447
dribbles_completed,0.1794
dribbles,0.1891
passes_completed_short,0.8297
passes_short,0.8142
passes_completed_medium,0.0789
passes_medium,0.1648
passes_completed_long,-0.482
passes_long,-0.4069
passes_total_distance,-0.0223
passes_free_kicks,-0.4272
through_balls,-0.5271
passes_pressure,0.2064
passes_switches,-0.7595
crosses,0.6251
corner_kicks,-0.5567
passes_intercepted,0.1234
passes_blocked,0.6454
dispossessed,-0.3746
goals,-0.724
assists,-0.2958
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.1792
shots_on_target,-0.8472
sca,-0.6924
gca,-0.5486
xg,-0.8378
crosses_into_penalty_area,0.6177
passes_into_final_third,0.0639
passes_into_penalty_area,-0.1717
progressive_passes,-0.0532
carry_progressive_distance,0.3585
assisted_shots,-0.5651
fouled,0.0374
pens_won,0.0579
tackles,0.9443
interceptions,0.2537
blocks,0.7023
tackles_won,0.6269
dribble_tackles,1.507
dribbles_vs,0.6598
pressures,-0.5148
pressure_regains,-0.1986
clearances,0.2881
errors,1.49
aerials_won,0.0269
aerials_lost,-0.5113
ball_recoveries,0.272
pens_conceded,0.9019
fouls,-0.3399
cards_yellow_red,-0.1907
