position,RM
minutes,-0.7431
passes_completed,0.4969
passes,0.6305
dribbles_completed,-0.5068
dribbles,-0.3632
passes_completed_short,0.7416
passes_short,1.0173
passes_completed_medium,0.2671
passes_medium,0.2716
passes_completed_long,0.0692
passes_long,0.1432
passes_total_distance,0.2921
passes_free_kicks,-0.2347
through_balls,-0.632
passes_pressure,0.3298
passes_switches,0.2726
crosses,0.8814
corner_kicks,1.5537
passes_intercepted,3.8748
passes_blocked,0.7314
dispossessed,-0.1565
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.0733
shots_on_target,0.6062
sca,0.846
gca,0.968
xg,-0.731
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.1454
passes_into_penalty_area,-1.3074
progressive_passes,-0.4904
carry_progressive_distance,1.1186
assisted_shots,0.8398
fouled,-1.0643
pens_won,-0.2935
tackles,0.3997
interceptions,0.2224
blocks,3.9398
tackles_won,-0.6694
dribble_tackles,0.3288
dribbles_vs,1.9486
pressures,2.9952
pressure_regains,1.338
clearances,-0.6135
errors,4.2869
aerials_won,-0.913
aerials_lost,-1.3273
ball_recoveries,0.2013
pens_conceded,-0.3182
fouls,2.2762
cards_yellow_red,-0.1906
