position,RM
minutes,441.0
passes_completed,-0.0828
passes,0.292
dribbles_completed,1.232
dribbles,2.3268
passes_completed_short,0.4051
passes_short,0.8068
passes_completed_medium,-0.6155
passes_medium,-0.5066
passes_completed_long,0.3055
passes_long,0.7068
passes_total_distance,-0.1526
passes_free_kicks,2.1084
through_balls,2.2605
passes_pressure,2.4351
passes_switches,1.4471
crosses,1.389
corner_kicks,1.9618
passes_intercepted,1.4911
passes_blocked,0.518
dispossessed,1.8186
goals,1.6154
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.2506
shots_on_target,0.9721
sca,1.3007
gca,-0.1024
xg,0.2819
crosses_into_penalty_area,-0.1289
passes_into_final_third,-0.3757
passes_into_penalty_area,-0.3504
progressive_passes,0.0345
carry_progressive_distance,0.4998
assisted_shots,0.0699
fouled,0.8166
pens_won,-0.2937
tackles,0.6881
interceptions,2.63
blocks,-0.4263
tackles_won,1.3757
dribble_tackles,-1.4379
dribbles_vs,1.1468
pressures,2.1335
pressure_regains,2.4641
clearances,-1.0155
errors,-0.376
aerials_won,-0.521
aerials_lost,-0.0555
ball_recoveries,-0.2072
pens_conceded,-0.3183
fouls,1.9216
cards_yellow_red,-0.1907
