position,LB
passes_completed,1.2846
passes,1.3258
dribbles_completed,0.8485
dribbles,0.698
passes_completed_short,1.1014
passes_short,0.9759
passes_completed_medium,1.2474
passes_medium,1.3661
passes_completed_long,0.6794
passes_long,0.7178
passes_total_distance,1.1641
passes_free_kicks,-0.3635
through_balls,-0.632
passes_pressure,0.5756
passes_switches,-0.0797
crosses,0.1527
corner_kicks,-0.5565
passes_intercepted,0.2351
passes_blocked,0.4153
dispossessed,-0.5306
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.7462
shots_on_target,-0.4816
sca,-0.8635
gca,-0.5136
xg,-0.8106
crosses_into_penalty_area,-0.4558
passes_into_final_third,0.4255
passes_into_penalty_area,-0.9585
progressive_passes,0.159
carry_progressive_distance,1.384
assisted_shots,-0.9144
fouled,-0.3082
pens_won,-0.2935
tackles,1.2008
interceptions,0.2294
blocks,0.8065
tackles_won,0.7006
dribble_tackles,0.3353
dribbles_vs,0.1269
pressures,-0.9302
pressure_regains,-0.4035
clearances,0.6644
errors,1.9642
aerials_won,0.9968
aerials_lost,-0.5159
ball_recoveries,1.1473
pens_conceded,2.7424
fouls,-0.0565
cards_yellow_red,-0.1906
