position,CM
passes_completed,-0.3577
passes,-0.2895
dribbles_completed,1.4182
dribbles,1.6808
passes_completed_short,0.1033
passes_short,0.1816
passes_completed_medium,-0.3937
passes_medium,-0.3041
passes_completed_long,-0.8166
passes_long,-0.7336
passes_total_distance,-0.6101
passes_free_kicks,-0.9384
through_balls,0.5862
passes_pressure,0.4934
passes_switches,-0.572
crosses,0.7097
corner_kicks,-0.1789
passes_intercepted,1.1295
passes_blocked,1.3046
dispossessed,1.0081
goals,-0.0376
assists,0.6029
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.2075
shots_on_target,-0.363
sca,1.427
gca,1.1432
xg,-0.1294
crosses_into_penalty_area,0.797
passes_into_final_third,-0.1891
passes_into_penalty_area,1.5609
progressive_passes,0.4892
carry_progressive_distance,0.9219
assisted_shots,1.3125
fouled,-0.2224
pens_won,-0.3695
tackles,0.4036
interceptions,0.9563
blocks,1.0675
tackles_won,0.4045
dribble_tackles,0.1755
dribbles_vs,1.1713
pressures,0.7142
pressure_regains,0.6004
clearances,-0.7798
errors,-0.5457
aerials_won,-1.0588
aerials_lost,-0.6048
ball_recoveries,0.0148
pens_conceded,-0.4415
fouls,-0.4473
cards_yellow_red,-0.2618
