position,LW
minutes,-0.7518
passes_completed,-1.3273
passes,-1.2955
dribbles_completed,1.0422
dribbles,2.1643
passes_completed_short,-1.0567
passes_short,-0.8323
passes_completed_medium,-1.1992
passes_medium,-1.1402
passes_completed_long,-1.1204
passes_long,-1.1323
passes_total_distance,-1.2861
passes_free_kicks,-1.0216
through_balls,0.9999
passes_pressure,-1.6636
passes_switches,-0.9009
crosses,0.7637
corner_kicks,-0.5565
passes_intercepted,0.302
passes_blocked,1.4965
dispossessed,0.4097
goals,0.596
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.3669
shots_on_target,0.6647
sca,-0.9308
gca,0.0145
xg,-0.3945
crosses_into_penalty_area,0.7785
passes_into_final_third,-0.7791
passes_into_penalty_area,0.133
progressive_passes,-0.7294
carry_progressive_distance,1.1294
assisted_shots,-1.0644
fouled,-0.7316
pens_won,-0.2935
tackles,-1.1507
interceptions,-1.1554
blocks,-0.5404
tackles_won,-0.6276
dribble_tackles,-0.2178
dribbles_vs,-0.3474
pressures,-0.1584
pressure_regains,-0.475
clearances,-0.8765
errors,-0.3758
aerials_won,-0.905
aerials_lost,-0.6096
ball_recoveries,-0.3564
pens_conceded,-0.3182
fouls,0.5664
cards_yellow_red,-0.1906
