position,CB
minutes,-0.6627
passes_completed,-0.5539
passes,-0.5972
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.6265
passes_short,-0.6516
passes_completed_medium,-0.4661
passes_medium,-0.5099
passes_completed_long,-0.4227
passes_long,-0.4418
passes_total_distance,-0.5065
passes_free_kicks,-0.3023
through_balls,-0.5
passes_pressure,-0.656
passes_switches,-0.4887
crosses,-0.4609
corner_kicks,-0.3242
passes_intercepted,-0.6546
passes_blocked,-0.6225
dispossessed,-0.7032
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6023
shots_on_target,-0.5775
sca,-0.6613
gca,-0.6302
xg,-0.4653
crosses_into_penalty_area,-0.1802
passes_into_final_third,-0.4092
passes_into_penalty_area,-0.4983
progressive_passes,-0.4517
carry_progressive_distance,-0.589
assisted_shots,-0.6472
fouled,-0.6945
pens_won,-0.3681
tackles,-0.6629
interceptions,-0.7317
blocks,-0.4247
tackles_won,-0.69
dribble_tackles,-0.5873
dribbles_vs,-0.7344
pressures,-0.6626
pressure_regains,-0.7193
clearances,-0.0765
errors,1.0334
aerials_won,-0.3072
aerials_lost,-0.3244
ball_recoveries,-0.6385
pens_conceded,0.7569
fouls,-0.6764
cards_yellow_red,-0.3235
