position,LW
passes_completed,-1.3962
passes,-1.6312
dribbles_completed,0.0427
dribbles,0.3121
passes_completed_short,-0.9784
passes_short,-1.0885
passes_completed_medium,-1.3314
passes_medium,-1.4823
passes_completed_long,-1.3257
passes_long,-1.5384
passes_total_distance,-1.3881
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-1.5241
passes_switches,-1.0821
crosses,-0.8952
corner_kicks,-0.5565
passes_intercepted,-1.8569
passes_blocked,0.262
dispossessed,-0.0954
goals,0.9462
assists,1.5653
pens_made,-0.2418
pens_att,-0.271
shots_total,0.2032
shots_on_target,0.3999
sca,-0.2601
gca,1.5825
xg,0.9933
crosses_into_penalty_area,0.1802
passes_into_final_third,-1.2688
passes_into_penalty_area,-0.8518
progressive_passes,-1.3107
carry_progressive_distance,-1.2987
assisted_shots,-0.5582
fouled,-1.2714
pens_won,-0.2935
tackles,-0.5889
interceptions,-1.0276
blocks,-2.3502
tackles_won,-1.8356
dribble_tackles,0.1059
dribbles_vs,1.1113
pressures,1.4455
pressure_regains,1.6963
clearances,-0.6642
errors,-0.3758
aerials_won,0.0363
aerials_lost,2.6082
ball_recoveries,-1.7884
pens_conceded,-0.3182
fouls,0.3154
cards_yellow_red,-0.1906
