position,AM
minutes,357.0
passes_completed,-0.6544
passes,-0.3947
dribbles_completed,-0.1309
dribbles,0.9526
passes_completed_short,0.0828
passes_short,0.1457
passes_completed_medium,-0.9122
passes_medium,-0.7868
passes_completed_long,-0.8995
passes_long,-0.4896
passes_total_distance,-0.8667
passes_free_kicks,-0.1296
through_balls,-0.6322
passes_pressure,0.7896
passes_switches,0.2255
crosses,1.7751
corner_kicks,1.3578
passes_intercepted,-1.2668
passes_blocked,2.1828
dispossessed,0.5823
goals,3.6108
assists,1.2502
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.8592
shots_on_target,2.6789
sca,1.5927
gca,1.2328
xg,3.9994
crosses_into_penalty_area,0.041
passes_into_final_third,-0.5449
passes_into_penalty_area,0.6634
progressive_passes,-0.4427
carry_progressive_distance,1.1418
assisted_shots,1.139
fouled,0.7192
pens_won,-0.2937
tackles,0.4181
interceptions,-0.0561
blocks,-1.1624
tackles_won,0.8089
dribble_tackles,-0.7702
dribbles_vs,-0.787
pressures,0.525
pressure_regains,1.9045
clearances,-0.8637
errors,-0.376
aerials_won,-0.8835
aerials_lost,-0.2801
ball_recoveries,-1.4882
pens_conceded,-0.3183
fouls,-0.82
cards_yellow_red,-0.1907
