position,DM
passes_completed,1.408
passes,1.2632
dribbles_completed,-0.1405
dribbles,-0.3462
passes_completed_short,0.6019
passes_short,0.5212
passes_completed_medium,1.6127
passes_medium,1.5592
passes_completed_long,1.5018
passes_long,0.9443
passes_total_distance,1.6025
passes_free_kicks,2.0202
through_balls,0.926
passes_pressure,1.3938
passes_switches,0.4895
crosses,-0.8882
corner_kicks,-0.5375
passes_intercepted,-0.0769
passes_blocked,-0.2309
dispossessed,-0.2609
goals,-0.7238
assists,0.0302
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.4277
shots_on_target,-0.4897
sca,0.3319
gca,-0.1208
xg,-0.5462
crosses_into_penalty_area,-0.4263
passes_into_final_third,1.3017
passes_into_penalty_area,0.0365
progressive_passes,1.3368
carry_progressive_distance,0.715
assisted_shots,0.0688
fouled,0.9547
pens_won,-0.2935
tackles,1.4852
interceptions,1.4137
blocks,0.4144
tackles_won,1.6591
dribble_tackles,1.1559
dribbles_vs,1.0593
pressures,0.5076
pressure_regains,1.3435
clearances,0.3929
errors,0.4625
aerials_won,0.1707
aerials_lost,0.1885
ball_recoveries,1.9126
pens_conceded,-0.3182
fouls,0.0921
cards_yellow_red,-0.1906
