position,AM
minutes,523.0
passes_completed,-0.4307
passes,-0.4482
dribbles_completed,0.275
dribbles,0.1316
passes_completed_short,-0.1985
passes_short,-0.1839
passes_completed_medium,-0.8012
passes_medium,-0.8345
passes_completed_long,-0.0454
passes_long,-0.0855
passes_total_distance,-0.4381
passes_free_kicks,0.8054
through_balls,0.5874
passes_pressure,-0.0162
passes_switches,1.0015
crosses,0.5673
corner_kicks,2.2203
passes_intercepted,0.1592
passes_blocked,-0.8605
dispossessed,0.1431
goals,-0.724
assists,0.6085
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.4271
shots_on_target,-0.1853
sca,1.3918
gca,0.5209
xg,-0.3965
crosses_into_penalty_area,-0.2421
passes_into_final_third,-0.1499
passes_into_penalty_area,-0.5006
progressive_passes,-0.735
carry_progressive_distance,-0.377
assisted_shots,2.3118
fouled,0.4273
pens_won,-0.2937
tackles,0.6789
interceptions,-1.2778
blocks,-0.9987
tackles_won,0.8721
dribble_tackles,0.385
dribbles_vs,0.6577
pressures,2.3931
pressure_regains,1.9628
clearances,-0.2901
errors,-0.376
aerials_won,-1.1372
aerials_lost,-0.4338
ball_recoveries,-0.325
pens_conceded,-0.3183
fouls,-0.3726
cards_yellow_red,-0.1907
