position,GK
passes_completed,-0.8152
passes,-0.6476
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-1.3726
passes_short,-1.579
passes_completed_medium,-0.6798
passes_medium,-0.9834
passes_completed_long,0.8829
passes_long,1.9803
passes_total_distance,0.0095
passes_free_kicks,1.2639
through_balls,-0.7252
passes_pressure,-1.5111
passes_switches,-0.5273
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.7827
passes_blocked,-1.611
dispossessed,-1.2521
goals,-0.7415
assists,-0.4647
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.3917
gca,-0.8592
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.5335
passes_into_penalty_area,-1.219
progressive_passes,-1.7784
carry_progressive_distance,-1.2536
assisted_shots,-1.2274
fouled,-1.4636
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7575
pressures,-2.1253
pressure_regains,-2.2489
clearances,-1.0129
errors,0.3241
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.0839
pens_conceded,-0.4415
fouls,-1.8668
cards_yellow_red,-0.2618
