position,CM
passes_completed,-0.5703
passes,-0.6146
dribbles_completed,0.025
dribbles,-0.0455
passes_completed_short,0.0141
passes_short,0.0589
passes_completed_medium,-0.8328
passes_medium,-0.8118
passes_completed_long,-0.7445
passes_long,-0.7941
passes_total_distance,-0.801
passes_free_kicks,-0.884
through_balls,0.3699
passes_pressure,0.3529
passes_switches,-0.3898
crosses,0.2837
corner_kicks,-0.3127
passes_intercepted,0.1201
passes_blocked,0.4399
dispossessed,-0.0931
goals,2.6874
assists,-0.0513
pens_made,10.2276
pens_att,10.5464
shots_total,1.5708
shots_on_target,1.1361
sca,0.6954
gca,-0.0393
xg,3.2379
crosses_into_penalty_area,0.0729
passes_into_final_third,-0.0873
passes_into_penalty_area,0.3286
progressive_passes,-0.2229
carry_progressive_distance,0.1691
assisted_shots,0.7558
fouled,-0.6051
pens_won,2.0117
tackles,-0.6671
interceptions,-0.5873
blocks,-0.4452
tackles_won,-0.6418
dribble_tackles,-0.8458
dribbles_vs,0.3743
pressures,0.0286
pressure_regains,-0.303
clearances,-0.5833
errors,-0.5457
aerials_won,-0.3627
aerials_lost,-0.015
ball_recoveries,-0.7165
pens_conceded,-0.4415
fouls,-0.6594
cards_yellow_red,-0.2618
