position,RW
minutes,-0.7129
passes_completed,-1.5149
passes,-1.5407
dribbles_completed,0.5067
dribbles,0.7481
passes_completed_short,-1.4276
passes_short,-1.3327
passes_completed_medium,-1.2758
passes_medium,-1.245
passes_completed_long,-1.1065
passes_long,-1.381
passes_total_distance,-1.4159
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.7867
passes_switches,-1.1818
crosses,-0.6448
corner_kicks,-0.5565
passes_intercepted,-0.9273
passes_blocked,0.4512
dispossessed,1.952
goals,0.4129
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.1307
shots_on_target,-0.0563
sca,-0.8736
gca,0.7546
xg,0.1066
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.8966
passes_into_penalty_area,-0.9973
progressive_passes,-1.2951
carry_progressive_distance,-0.7255
assisted_shots,-1.1103
fouled,-1.3972
pens_won,-0.2935
tackles,0.6136
interceptions,-0.3929
blocks,-0.7915
tackles_won,-0.4485
dribble_tackles,0.1382
dribbles_vs,-0.1065
pressures,1.3812
pressure_regains,0.4909
clearances,0.179
errors,-0.3758
aerials_won,-0.1388
aerials_lost,1.7634
ball_recoveries,-0.0672
pens_conceded,-0.3182
fouls,2.4522
cards_yellow_red,-0.1906
