position,LB
minutes,-0.2245
passes_completed,-0.0937
passes,-0.086
dribbles_completed,-0.4088
dribbles,-0.3304
passes_completed_short,0.0472
passes_short,0.0199
passes_completed_medium,-0.1201
passes_medium,-0.0967
passes_completed_long,-0.3435
passes_long,-0.2201
passes_total_distance,-0.1898
passes_free_kicks,-0.4683
through_balls,-0.5
passes_pressure,-0.0949
passes_switches,-0.3063
crosses,0.3949
corner_kicks,-0.2751
passes_intercepted,0.259
passes_blocked,0.0004
dispossessed,-0.4148
goals,-0.3403
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5435
shots_on_target,-0.4744
sca,-0.2076
gca,-0.2094
xg,-0.4653
crosses_into_penalty_area,0.8469
passes_into_final_third,-0.1113
passes_into_penalty_area,-0.0715
progressive_passes,0.0331
carry_progressive_distance,-0.1575
assisted_shots,-0.1514
fouled,-0.4405
pens_won,-0.3681
tackles,-0.1734
interceptions,0.693
blocks,0.022
tackles_won,-0.1015
dribble_tackles,-0.2665
dribbles_vs,-0.3911
pressures,-0.4638
pressure_regains,-0.4663
clearances,-0.3229
errors,1.0334
aerials_won,-0.5107
aerials_lost,-0.4284
ball_recoveries,-0.0445
pens_conceded,-0.4889
fouls,-0.327
cards_yellow_red,-0.3235
