position,WB
minutes,450.0
passes_completed,0.1241
passes,0.5783
dribbles_completed,-1.2424
dribbles,-0.8607
passes_completed_short,0.3817
passes_short,0.4365
passes_completed_medium,-0.0423
passes_medium,0.0691
passes_completed_long,-0.0202
passes_long,1.5204
passes_total_distance,0.1119
passes_free_kicks,0.6299
through_balls,-0.6322
passes_pressure,1.2377
passes_switches,2.0329
crosses,-0.1462
corner_kicks,4.3795
passes_intercepted,-1.389
passes_blocked,0.4703
dispossessed,-0.9623
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.0685
shots_on_target,0.9321
sca,0.7545
gca,-1.0103
xg,-0.46
crosses_into_penalty_area,0.5641
passes_into_final_third,-0.0329
passes_into_penalty_area,0.8816
progressive_passes,-0.2638
carry_progressive_distance,-1.1745
assisted_shots,1.1897
fouled,-1.3957
pens_won,-0.2937
tackles,1.8187
interceptions,0.4535
blocks,0.4785
tackles_won,0.9617
dribble_tackles,3.8586
dribbles_vs,3.2009
pressures,0.6604
pressure_regains,0.5188
clearances,0.4297
errors,-0.376
aerials_won,0.272
aerials_lost,0.3346
ball_recoveries,0.9033
pens_conceded,-0.3183
fouls,-0.1013
cards_yellow_red,-0.1907
