position,GK
passes_completed,-0.7408
passes,-0.8415
dribbles_completed,-1.1404
dribbles,-1.1201
passes_completed_short,-1.7247
passes_short,-1.9117
passes_completed_medium,-0.4293
passes_medium,-0.7284
passes_completed_long,1.4123
passes_long,1.5523
passes_total_distance,0.2494
passes_free_kicks,0.5218
through_balls,-0.7252
passes_pressure,-1.5803
passes_switches,-0.2585
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.7035
passes_blocked,-1.6705
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.4458
gca,-1.0003
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.3953
passes_into_penalty_area,-1.1994
progressive_passes,-1.7784
carry_progressive_distance,-1.4649
assisted_shots,-1.2676
fouled,-1.4871
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.735
pressures,-2.1258
pressure_regains,-2.2692
clearances,-1.0026
errors,0.7867
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.1751
pens_conceded,-0.0997
fouls,-1.8501
cards_yellow_red,-0.2618
